invoice,stockcode
5259,carne
5259,licor
5259,panaderia
5259,azucar
5259,chocolate
5259,postres
5259,pollo
5259,galletas
5259,panela
5260,galletas
5260,water
5260,postres
5260,chocolate
5260,yogurt
5260,arroz
5260,licor
5260,azucar
5260,helado
5260,vegetales
5260,soda
5260,pollo
5261,azucar
5261,licor
5261,water
5261,galletas
5261,yogurt
5261,chocolate
5261,sal
5261,helado
5261,papas
5261,postres
5261,queso
5261,panaderia
5262,panaderia
5262,galletas
5262,pollo
5262,licor
5262,azucar
5262,queso
5262,yogurt
5262,postres
5262,arroz
5262,chocolate
5262,granos
5262,water
5263,cuidado personal
5263,licor
5263,arroz
5263,pescado
5263,pollo
5263,galletas
5263,chocolate
5263,azucar
5263,yogurt
5263,water
5264,galletas
5264,azucar
5264,chocolate
5264,aceite
5264,helado
5264,huevos
5264,cafe
5264,licor
5264,yogurt
5265,galletas
5265,postres
5265,cafe
5265,granos
5265,pollo
5265,yogurt
5265,water
5265,azucar
5266,azucar
5266,yogurt
5266,galletas
5266,pollo
5266,licor
5266,chocolate
5266,postres
5266,queso
5266,panaderia
5266,water
5267,azucar
5267,galletas
5267,chocolate
5267,yogurt
5267,postres
5268,yogurt
5268,licor
5268,galletas
5268,panela
5268,azucar
5268,water
5268,chocolate
5268,queso
5268,helado
5268,arroz
5268,papas
5268,panaderia
5269,galletas
5269,helado
5269,yogurt
5269,azucar
5269,papas
5269,chocolate
5269,panaderia
5269,sal
5269,frutas
5270,azucar
5270,postres
5270,queso
5270,licor
5270,soda
5270,galletas
5270,chocolate
5270,helado
5270,yogurt
5270,water
5270,aceite
5270,pescado
5270,panaderia
5271,enlatados
5271,galletas
5271,soda
5271,panaderia
5271,azucar
5271,yogurt
5271,panela
5271,queso
5271,licor
5271,chocolate
5271,postres
5271,pollo
5272,panaderia
5272,chocolate
5272,postres
5272,soda
5272,galletas
5272,pescado
5272,azucar
5272,yogurt
5272,granos
5272,licor
5273,azucar
5273,frutas
5273,galletas
5273,licor
5273,yogurt
5273,panaderia
5273,chocolate
5273,helado
5274,frutas
5274,water
5274,aceite
5274,yogurt
5274,azucar
5274,galletas
5274,panaderia
5274,licor
5275,chocolate
5275,arroz
5275,galletas
5275,azucar
5275,helado
5275,panaderia
5275,huevos
5275,yogurt
5276,galletas
5276,yogurt
5276,helado
5276,licor
5276,azucar
5276,chocolate
5277,water
5277,pollo
5277,azucar
5277,galletas
5277,licor
5277,helado
5277,postres
5277,panaderia
5277,frutas
5277,papas
5277,harina
5278,azucar
5278,licor
5278,arroz
5278,panela
5278,carne
5278,postres
5278,aceite
5278,queso
5278,yogurt
5278,galletas
5278,panaderia
5278,chocolate
5279,yogurt
5279,queso
5279,galletas
5279,licor
5279,water
5279,azucar
5279,helado
5280,azucar
5280,yogurt
5280,postres
5280,water
5280,helado
5280,galletas
5280,licor
5280,pollo
5280,harina
5280,chocolate
5281,panaderia
5281,azucar
5281,galletas
5281,water
5281,harina
5281,queso
5281,yogurt
5281,arroz
5281,pollo
5281,cuidado personal
5281,pasta
5281,carne
5282,azucar
5282,galletas
5282,yogurt
5282,queso
5282,licor
5282,chocolate
5282,helado
5282,frutas
5282,water
5282,huevos
5282,pollo
5283,chocolate
5283,azucar
5283,arroz
5283,galletas
5283,licor
5283,postres
5283,yogurt
5283,water
5284,azucar
5284,water
5284,galletas
5284,pollo
5284,yogurt
5284,chocolate
5284,cuidado personal
5285,yogurt
5285,pescado
5285,azucar
5285,galletas
5285,chocolate
5285,papas
5285,licor
5285,pollo
5286,queso
5286,panela
5286,azucar
5286,water
5286,harina
5286,helado
5286,yogurt
5286,pasta
5286,chocolate
5286,arroz
5287,yogurt
5287,arroz
5287,galletas
5287,azucar
5287,helado
5287,frutas
5287,postres
5287,licor
5287,papas
5287,chocolate
5288,galletas
5288,papas
5288,azucar
5288,yogurt
5288,queso
5288,postres
5288,harina
5288,licor
5288,water
5289,carne
5289,licor
5289,galletas
5289,yogurt
5289,azucar
5289,postres
5289,sal
5289,chocolate
5289,water
5290,azucar
5290,galletas
5290,chocolate
5290,vegetales
5290,yogurt
5290,queso
5290,cuidado personal
5290,aseo
5290,postres
5290,sal
5290,papas
5290,pollo
5291,postres
5291,arroz
5291,pasta
5291,panaderia
5291,water
5291,azucar
5291,harina
5291,frutas
5291,queso
5291,yogurt
5291,galletas
5291,cuidado personal
5291,vegetales
5292,yogurt
5292,azucar
5292,queso
5292,chocolate
5292,arroz
5292,sal
5292,helado
5292,cuidado personal
5292,galletas
5292,pollo
5293,queso
5293,yogurt
5293,galletas
5293,frutas
5293,chocolate
5293,azucar
5293,sal
5293,papas
5293,water
5293,pollo
5294,chocolate
5294,yogurt
5294,galletas
5294,harina
5294,azucar
5294,vegetales
5294,queso
5294,sal
5294,huevos
5295,granos
5295,arroz
5295,azucar
5295,galletas
5295,chocolate
5295,licor
5295,yogurt
5295,queso
5295,postres
5295,sal
5295,helado
5296,galletas
5296,azucar
5296,postres
5296,queso
5296,licor
5296,yogurt
5296,arroz
5296,chocolate
5296,soda
5297,licor
5297,soda
5297,azucar
5297,yogurt
5297,water
5297,huevos
5297,panaderia
5297,galletas
5297,harina
5298,postres
5298,cafe
5298,azucar
5298,queso
5298,chocolate
5298,arroz
5298,yogurt
5298,galletas
5298,licor
5298,pollo
5298,helado
5299,galletas
5299,licor
5299,postres
5299,chocolate
5299,azucar
5299,arroz
5299,yogurt
5299,panela
5299,queso
5300,azucar
5300,arroz
5300,harina
5300,water
5300,yogurt
5300,soda
5300,galletas
5300,postres
5300,cafe
5300,licor
5300,queso
5301,soda
5301,galletas
5301,water
5301,yogurt
5301,carne
5301,pollo
5301,azucar
5301,cuidado personal
5301,chocolate
5302,galletas
5302,arroz
5302,carne
5302,pollo
5302,yogurt
5302,azucar
5302,panaderia
5302,pasta
5302,water
5302,granos
5302,licor
5303,enlatados
5303,galletas
5303,azucar
5303,yogurt
5303,chocolate
5303,panela
5303,licor
5303,water
5303,harina
5304,enlatados
5304,azucar
5304,queso
5304,sal
5304,galletas
5304,yogurt
5304,carne
5304,arroz
5304,licor
5304,water
5304,chocolate
5305,yogurt
5305,galletas
5305,azucar
5305,carne
5305,pollo
5305,water
5305,cuidado personal
5305,arroz
5305,licor
5305,aceite
5305,chocolate
5305,panaderia
5305,queso
5306,azucar
5306,carne
5306,sal
5306,postres
5306,enlatados
5306,cuidado personal
5306,aceite
5306,yogurt
5306,galletas
5306,huevos
5306,soda
5307,queso
5307,galletas
5307,azucar
5307,yogurt
5307,soda
5307,frutas
5307,panaderia
5307,leche
5308,carne
5308,azucar
5308,yogurt
5308,galletas
5308,queso
5308,pollo
5308,chocolate
5308,postres
5308,panaderia
5308,vegetales
5308,arroz
5308,licor
5309,arroz
5309,yogurt
5309,papas
5309,panaderia
5309,frutas
5309,galletas
5309,cuidado personal
5309,queso
5309,vegetales
5309,pollo
5309,pasta
5309,licor
5309,enlatados
5309,postres
5310,galletas
5310,azucar
5310,licor
5310,queso
5310,yogurt
5310,papas
5310,pescado
5310,frutas
5310,postres
5310,harina
5310,pollo
5310,chocolate
5311,azucar
5311,licor
5311,queso
5311,yogurt
5311,enlatados
5311,chocolate
5311,soda
5311,galletas
5311,papas
5311,panaderia
5311,arroz
5311,aceite
5311,water
5311,pollo
5312,galletas
5312,postres
5312,pollo
5312,yogurt
5312,licor
5312,azucar
5312,queso
5312,water
5312,soda
5312,helado
5313,azucar
5313,yogurt
5313,helado
5313,enlatados
5313,postres
5313,galletas
5313,water
5313,arroz
5313,licor
5313,cafe
5313,queso
5313,panaderia
5313,soda
5314,galletas
5314,chocolate
5314,panaderia
5314,pollo
5314,licor
5314,postres
5314,azucar
5314,yogurt
5315,galletas
5315,chocolate
5315,panela
5315,postres
5315,azucar
5315,yogurt
5315,papas
5315,water
5315,cuidado personal
5315,arroz
5315,licor
5315,helado
5315,carne
5316,papas
5316,galletas
5316,yogurt
5316,azucar
5316,pollo
5316,postres
5316,chocolate
5316,water
5316,panaderia
5316,licor
5316,cuidado personal
5317,galletas
5317,licor
5317,yogurt
5317,sal
5317,azucar
5317,chocolate
5317,pasta
5317,helado
5317,cuidado personal
5317,arroz
5317,aceite
5318,azucar
5318,frutas
5318,galletas
5318,queso
5318,licor
5318,water
5318,postres
5318,harina
5318,chocolate
5318,yogurt
5318,arroz
5319,enlatados
5319,postres
5319,galletas
5319,panaderia
5319,yogurt
5319,azucar
5319,water
5319,licor
5319,frutas
5319,carne
5319,papas
5320,yogurt
5320,water
5320,soda
5320,azucar
5320,postres
5320,galletas
5320,chocolate
5320,cafe
5320,queso
5320,papas
5320,licor
5321,yogurt
5321,panaderia
5321,azucar
5321,papas
5321,galletas
5321,aceite
5321,pollo
5321,water
5321,helado
5321,enlatados
5321,arroz
5321,postres
5321,leche
5321,sal
5321,licor
5321,frutas
5321,harina
5322,water
5322,galletas
5322,licor
5322,azucar
5322,carne
5322,yogurt
5322,arroz
5322,aceite
5322,queso
5322,soda
5322,helado
5322,chocolate
5323,azucar
5323,yogurt
5323,galletas
5323,chocolate
5323,queso
5323,panaderia
5323,frutas
5323,cuidado personal
5323,postres
5323,granos
5323,soda
5324,azucar
5324,galletas
5324,postres
5324,panaderia
5324,pollo
5324,chocolate
5324,helado
5324,pescado
5325,galletas
5325,panaderia
5325,chocolate
5325,licor
5325,azucar
5325,yogurt
5325,panela
5326,licor
5326,chocolate
5326,queso
5326,yogurt
5326,azucar
5326,frutas
5326,panaderia
5326,pollo
5326,galletas
5326,water
5326,postres
5326,aseo
5326,arroz
5326,cuidado personal
5327,yogurt
5327,galletas
5327,cuidado personal
5327,azucar
5327,arroz
5327,postres
5327,licor
5327,frutas
5327,water
5328,chocolate
5328,water
5328,helado
5328,galletas
5328,arroz
5328,azucar
5328,enlatados
5328,queso
5328,licor
5328,cuidado personal
5328,yogurt
5329,water
5329,galletas
5329,licor
5329,azucar
5329,yogurt
5329,arroz
5329,enlatados
5329,chocolate
5329,cuidado personal
5329,pasta
5330,azucar
5330,frutas
5330,vegetales
5330,galletas
5330,postres
5330,cuidado personal
5330,pollo
5330,yogurt
5330,panaderia
5330,queso
5330,licor
5330,chocolate
5330,aceite
5330,helado
5331,azucar
5331,galletas
5331,yogurt
5331,licor
5331,vegetales
5331,arroz
5331,postres
5331,aceite
5331,panela
5332,azucar
5332,postres
5332,galletas
5332,helado
5332,yogurt
5332,panela
5332,arroz
5333,galletas
5333,pollo
5333,azucar
5333,yogurt
5333,harina
5333,water
5333,arroz
5334,chocolate
5334,queso
5334,postres
5334,papas
5334,helado
5334,galletas
5334,azucar
5334,yogurt
5334,cuidado personal
5334,licor
5334,pescado
5334,panela
5334,sal
5335,yogurt
5335,queso
5335,azucar
5335,galletas
5335,water
5335,licor
5335,panaderia
5335,pasta
5335,chocolate
5335,arroz
5336,galletas
5336,yogurt
5336,chocolate
5336,pollo
5336,azucar
5336,arroz
5336,postres
5336,water
5336,soda
5336,pescado
5337,azucar
5337,galletas
5337,panela
5337,enlatados
5337,pollo
5337,queso
5337,arroz
5337,sal
5337,postres
5337,soda
5337,yogurt
5338,galletas
5338,azucar
5338,huevos
5338,pollo
5338,yogurt
5338,chocolate
5338,arroz
5338,pescado
5338,postres
5339,queso
5339,licor
5339,yogurt
5339,chocolate
5339,galletas
5339,helado
5339,azucar
5339,cuidado personal
5339,carne
5339,postres
5340,galletas
5340,azucar
5340,aceite
5340,chocolate
5340,yogurt
5340,water
5340,granos
5340,licor
5340,frutas
5340,pollo
5340,helado
5340,vegetales
5340,arroz
5341,azucar
5341,yogurt
5341,pollo
5341,pasta
5341,water
5341,chocolate
5341,galletas
5342,panaderia
5342,sal
5342,azucar
5342,galletas
5342,licor
5342,aceite
5342,yogurt
5343,yogurt
5343,galletas
5343,azucar
5343,chocolate
5343,margarina
5343,soda
5343,pollo
5343,panaderia
5344,galletas
5344,yogurt
5344,azucar
5344,cafe
5344,carne
5344,helado
5344,arroz
5344,queso
5344,soda
5344,frutas
5344,panela
5344,licor
5344,water
5345,yogurt
5345,galletas
5345,chocolate
5345,arroz
5345,sal
5345,azucar
5345,helado
5345,panaderia
5345,margarina
5345,queso
5345,licor
5345,aseo
5345,panela
5345,soda
5345,harina
5345,granos
5346,enlatados
5346,panaderia
5346,azucar
5346,yogurt
5346,chocolate
5346,galletas
5346,aceite
5346,postres
5346,queso
5346,huevos
5347,pasta
5347,helado
5347,azucar
5347,licor
5347,pollo
5347,galletas
5347,queso
5347,panaderia
5347,chocolate
5347,harina
5347,yogurt
5347,frutas
5347,arroz
5347,pescado
5347,panela
5348,soda
5348,azucar
5348,queso
5348,galletas
5348,arroz
5348,licor
5348,yogurt
5348,vegetales
5348,postres
5349,chocolate
5349,panaderia
5349,yogurt
5349,azucar
5349,aceite
5349,arroz
5349,galletas
5349,postres
5349,water
5350,galletas
5350,queso
5350,water
5350,yogurt
5350,vegetales
5350,pollo
5350,azucar
5350,postres
5350,helado
5350,chocolate
5351,azucar
5351,licor
5351,galletas
5351,water
5351,carne
5351,granos
5351,chocolate
5351,panaderia
5352,yogurt
5352,galletas
5352,arroz
5352,sal
5352,azucar
5352,margarina
5352,panaderia
5353,licor
5353,papas
5353,galletas
5353,yogurt
5353,water
5353,panaderia
5353,azucar
5353,pollo
5353,arroz
5353,queso
5353,chocolate
5353,harina
5353,panela
5353,pescado
5354,galletas
5354,yogurt
5354,helado
5354,queso
5354,azucar
5354,postres
5354,licor
5354,frutas
5355,papas
5355,azucar
5355,postres
5355,sal
5355,helado
5355,galletas
5355,yogurt
5355,frutas
5355,water
5355,chocolate
5355,queso
5355,licor
5356,azucar
5356,yogurt
5356,galletas
5356,chocolate
5356,arroz
5356,carne
5356,licor
5357,galletas
5357,azucar
5357,yogurt
5357,helado
5357,panaderia
5357,frutas
5357,chocolate
5357,granos
5358,galletas
5358,yogurt
5358,azucar
5358,panaderia
5358,licor
5358,water
5358,chocolate
5358,postres
5358,aseo
5359,galletas
5359,yogurt
5359,postres
5359,water
5359,margarina
5359,azucar
5359,pescado
5359,queso
5359,panaderia
5360,galletas
5360,azucar
5360,pollo
5360,postres
5360,panaderia
5360,soda
5360,water
5360,harina
5360,sal
5360,queso
5361,yogurt
5361,harina
5361,arroz
5361,chocolate
5361,galletas
5361,queso
5361,azucar
5361,water
5361,soda
5361,postres
5361,carne
5362,galletas
5362,soda
5362,yogurt
5362,arroz
5362,pescado
5362,pollo
5362,carne
5362,chocolate
5362,water
5362,panela
5362,panaderia
5362,azucar
5362,queso
5362,cuidado personal
5363,yogurt
5363,galletas
5363,pescado
5363,frutas
5363,azucar
5363,pasta
5363,water
5363,chocolate
5363,cafe
5363,queso
5363,panaderia
5364,galletas
5364,queso
5364,panela
5364,azucar
5364,vegetales
5364,helado
5364,arroz
5364,yogurt
5364,chocolate
5365,arroz
5365,azucar
5365,galletas
5365,yogurt
5365,helado
5365,water
5366,azucar
5366,chocolate
5366,galletas
5366,postres
5366,papas
5366,licor
5366,carne
5366,panaderia
5366,water
5367,panaderia
5367,galletas
5367,azucar
5367,postres
5367,yogurt
5367,carne
5367,pollo
5367,queso
5368,postres
5368,water
5368,azucar
5368,galletas
5368,helado
5368,harina
5368,chocolate
5369,yogurt
5369,azucar
5369,licor
5369,sal
5369,chocolate
5369,panela
5369,water
5369,panaderia
5369,vegetales
5369,pescado
5369,papas
5369,galletas
5370,licor
5370,galletas
5370,chocolate
5370,panaderia
5370,azucar
5370,arroz
5370,yogurt
5371,galletas
5371,azucar
5371,aceite
5371,arroz
5371,huevos
5371,yogurt
5371,chocolate
5371,panaderia
5371,licor
5371,queso
5371,soda
5372,galletas
5372,azucar
5372,frutas
5372,water
5372,chocolate
5372,soda
5372,yogurt
5372,harina
5372,licor
5372,cuidado personal
5372,queso
5373,azucar
5373,galletas
5373,arroz
5373,harina
5373,vegetales
5373,yogurt
5373,water
5373,licor
5374,postres
5374,helado
5374,galletas
5374,queso
5374,pollo
5374,panaderia
5374,sal
5374,azucar
5374,yogurt
5374,cuidado personal
5374,chocolate
5375,galletas
5375,azucar
5375,arroz
5375,licor
5375,yogurt
5375,harina
5375,water
5375,panaderia
5375,queso
5375,panela
5375,helado
5376,helado
5376,postres
5376,panaderia
5376,azucar
5376,arroz
5376,galletas
5376,pollo
5376,carne
5376,aseo
5376,licor
5376,yogurt
5376,cuidado personal
5377,yogurt
5377,arroz
5377,azucar
5377,galletas
5377,water
5377,panaderia
5377,carne
5377,pollo
5377,papas
5377,postres
5377,queso
5377,aceite
5377,licor
5377,granos
5377,helado
5378,azucar
5378,licor
5378,postres
5378,galletas
5378,panaderia
5378,chocolate
5378,soda
5378,papas
5378,panela
5378,queso
5378,cafe
5378,enlatados
5378,cuidado personal
5378,yogurt
5378,arroz
5379,yogurt
5379,azucar
5379,panaderia
5379,galletas
5379,arroz
5379,enlatados
5379,chocolate
5379,frutas
5379,postres
5379,helado
5379,queso
5380,azucar
5380,chocolate
5380,galletas
5380,queso
5380,yogurt
5380,water
5380,licor
5380,arroz
5381,panaderia
5381,chocolate
5381,galletas
5381,azucar
5381,yogurt
5381,licor
5381,enlatados
5381,postres
5382,galletas
5382,azucar
5382,arroz
5382,carne
5382,postres
5382,chocolate
5382,papas
5382,frutas
5382,yogurt
5382,panela
5383,galletas
5383,yogurt
5383,azucar
5383,postres
5383,carne
5383,arroz
5383,panaderia
5383,helado
5384,azucar
5384,cafe
5384,licor
5384,water
5384,yogurt
5384,galletas
5384,vegetales
5384,queso
5384,panaderia
5385,papas
5385,huevos
5385,chocolate
5385,galletas
5385,azucar
5385,yogurt
5385,granos
5385,panaderia
5386,galletas
5386,azucar
5386,frutas
5386,water
5386,helado
5386,postres
5386,yogurt
5386,chocolate
5386,licor
5386,aceite
5387,frutas
5387,galletas
5387,water
5387,sal
5387,azucar
5387,licor
5387,yogurt
5387,panaderia
5387,enlatados
5388,chocolate
5388,azucar
5388,galletas
5388,carne
5388,arroz
5388,licor
5388,pescado
5388,pollo
5388,yogurt
5389,galletas
5389,yogurt
5389,azucar
5389,arroz
5389,harina
5389,carne
5389,helado
5389,chocolate
5389,licor
5390,galletas
5390,azucar
5390,licor
5390,yogurt
5390,queso
5390,postres
5390,huevos
5391,galletas
5391,helado
5391,yogurt
5391,azucar
5391,licor
5391,chocolate
5391,pollo
5391,postres
5391,water
5392,cuidado personal
5392,panaderia
5392,azucar
5392,postres
5392,galletas
5392,harina
5392,chocolate
5392,soda
5392,licor
5392,cafe
5393,galletas
5393,helado
5393,licor
5393,azucar
5393,panaderia
5393,yogurt
5393,carne
5394,licor
5394,azucar
5394,galletas
5394,yogurt
5394,water
5394,arroz
5394,queso
5394,helado
5394,frutas
5395,arroz
5395,yogurt
5395,licor
5395,enlatados
5395,galletas
5395,azucar
5395,frutas
5395,postres
5395,pasta
5395,panaderia
5395,chocolate
5396,water
5396,galletas
5396,postres
5396,azucar
5396,soda
5396,licor
5396,arroz
5396,helado
5396,queso
5396,yogurt
5397,carne
5397,galletas
5397,azucar
5397,licor
5397,chocolate
5397,yogurt
5397,pollo
5397,cafe
5397,soda
5398,azucar
5398,galletas
5398,chocolate
5398,licor
5398,helado
5398,panaderia
5398,yogurt
5398,water
5398,huevos
5399,galletas
5399,chocolate
5399,yogurt
5399,azucar
5399,leche
5399,frutas
5399,licor
5400,pollo
5400,yogurt
5400,soda
5400,arroz
5400,azucar
5400,galletas
5400,water
5400,helado
5400,papas
5400,sal
5401,licor
5401,azucar
5401,galletas
5401,helado
5401,yogurt
5401,sal
5401,vegetales
5402,panaderia
5402,postres
5402,azucar
5402,soda
5402,arroz
5402,galletas
5402,yogurt
5402,water
5402,chocolate
5402,papas
5403,galletas
5403,licor
5403,azucar
5403,panaderia
5403,postres
5403,queso
5403,pollo
5403,frutas
5403,yogurt
5403,water
5404,arroz
5404,yogurt
5404,galletas
5404,carne
5404,sal
5404,panaderia
5404,azucar
5404,cuidado personal
5404,pasta
5404,licor
5404,pollo
5404,helado
5404,queso
5405,azucar
5405,huevos
5405,galletas
5405,yogurt
5405,papas
5405,water
5405,pollo
5405,arroz
5405,chocolate
5405,panaderia
5406,galletas
5406,azucar
5406,queso
5406,yogurt
5406,papas
5406,enlatados
5406,frutas
5406,licor
5406,granos
5406,cuidado personal
5406,sal
5406,chocolate
5407,galletas
5407,licor
5407,pollo
5407,yogurt
5407,azucar
5407,arroz
5407,chocolate
5407,queso
5408,galletas
5408,yogurt
5408,azucar
5408,arroz
5408,cuidado personal
5408,chocolate
5408,licor
5409,helado
5409,chocolate
5409,galletas
5409,azucar
5409,cuidado personal
5409,water
5409,postres
5409,yogurt
5409,licor
5409,arroz
5410,yogurt
5410,licor
5410,panaderia
5410,pollo
5410,galletas
5410,azucar
5410,water
5410,chocolate
5411,helado
5411,yogurt
5411,enlatados
5411,azucar
5411,sal
5411,carne
5411,licor
5411,galletas
5411,postres
5411,panaderia
5411,queso
5411,papas
5411,pollo
5412,licor
5412,galletas
5412,azucar
5412,carne
5412,water
5412,yogurt
5412,panaderia
5412,chocolate
5412,queso
5412,postres
5412,cuidado personal
5413,frutas
5413,licor
5413,pollo
5413,galletas
5413,arroz
5413,azucar
5413,papas
5413,yogurt
5413,postres
5413,chocolate
5413,soda
5413,cuidado personal
5413,water
5414,galletas
5414,yogurt
5414,azucar
5414,carne
5414,licor
5414,water
5414,chocolate
5414,papas
5415,soda
5415,galletas
5415,vegetales
5415,papas
5415,azucar
5415,yogurt
5415,helado
5415,granos
